,feature,i,f,c,o,cell
331,6,0.018823288381099,0.010591402649879001,-0.20655351877212502,0.047387748956680006,31
332,6,-0.164968118071556,-0.008404076099395,0.090218462049961,-0.016807721927762,32
333,6,-0.160582035779953,0.146446675062179,0.18062326312065102,-0.040252570062875005,33
334,6,-0.055504910647869006,-0.16917297244071902,-0.066635504364967,-0.278044313192367,34
335,6,0.09545915573835301,-0.0042423754930490006,0.112710990011692,-0.075832210481166,35
336,6,-0.000545418297406,0.165683358907699,0.09441309422254501,0.041395481675863,36
337,6,-0.12315225601196202,-0.038041219115257,-0.0684210434556,-0.20812387764453802,37
338,6,-0.46721038222312905,0.016899585723876002,0.045382291078567005,-0.251161009073257,38
339,6,-0.000100131270301,-0.163473412394523,-0.015286985784769001,-0.09351684898138,39
340,6,0.083117701113224,0.136430293321609,-0.012492710724473001,-0.171304032206535,40
341,6,0.042066670954227,-0.089955359697341,0.11496397107839501,0.0050270296633240005,41
342,6,0.045961096882820004,-0.066031590104103,-0.15193475782871202,0.060988701879978006,42
343,6,0.036899030208587,0.025037303566932,-0.00550631666556,0.04304125159978801,43
344,6,0.049923017621040004,-0.07264690846204701,-0.07484658062458001,0.10476490110158901,44
345,6,0.087786190211772,-0.093171834945678,-0.09992132335901201,-0.17909184098243702,45
346,6,0.006484027020633,0.07002544403076101,-0.026942213997244002,-0.02009111829102,46
347,6,0.016130991280078,0.12282842397689801,0.128685355186462,-0.06183625012636101,47
348,6,-0.24509426951408303,-0.047224029898643,-0.082188352942466,-0.24537545442581102,48
349,6,-0.47712969779968206,-0.11909221112728101,0.048229031264781,-0.43684512376785206,49
350,7,-0.22209613025188402,0.111288100481033,0.08331626653671201,-0.22422958910465202,0
351,7,0.046594146639108006,0.15172457695007302,0.138304129242897,-0.08871565014123901,1
352,7,0.016592636704444,-0.14329060912132202,-0.029684605076909003,-0.049291130155324006,2
353,7,-0.14499603211879702,0.059558317065238,0.09814628213644001,-0.079899042844772,3
354,7,-0.108717404305934,0.011146172881126001,0.058048356324434,-0.09699852019548401,4
355,7,0.08302453905344001,-0.09559110552072501,0.117701970040798,0.17478974163532202,5
356,7,-0.16261725127696902,-0.157159030437469,-0.008687288500368,0.104671351611614,6
357,7,0.023895647376775003,-0.012639477849006,-0.026214519515633004,0.120350144803524,7
358,7,-0.210766568779945,0.051358610391616,0.04962505772709801,-0.24017329514026603,8
359,7,-0.226003274321556,0.074971914291381,0.136088371276855,-0.09905070066452001,9
360,7,0.000537991931196,-0.001266181468963,-0.08081925660371701,-0.21471820771694103,10
361,7,-0.018591465428471,0.11248722672462401,-0.13179045915603602,-0.131478697061538,11
362,7,0.045769535005092,0.090526431798934,0.11280919611454,0.021623540669679003,12
363,7,0.083082988858222,0.13359090685844402,-0.080440171062946,-0.035706378519535,13
364,7,0.116376221179962,-0.124405473470687,-0.06214053928852001,0.039880566298961,14
365,7,-0.09757275879383001,0.112162053585052,-0.08746733516454601,0.029328715056180003,15
366,7,-0.129162669181823,-0.038579910993576,-0.039471995085477,0.043592527508735004,16
367,7,0.150676101446151,-0.005776911973953001,0.072950214147567,0.212943166494369,17
368,7,-0.034549765288829005,-0.098648682236671,-0.028093574568629,-0.028158718720078003,18
369,7,-0.21967603266239102,0.13465556502342202,0.115998990833759,-0.25141531229019104,19
370,7,-0.06461314857006001,0.11569470167160001,-0.066437385976314,-0.087335415184497,20
371,7,-0.252467572689056,0.13476791977882302,-0.048008989542722,-0.128541991114616,21
372,7,-0.063772045075893,0.09798470139503401,0.08817558735609,-0.073518604040145,22
373,7,-0.07742951810359901,0.160337150096893,0.11566271632909701,-0.172182038426399,23
374,7,-0.17788803577423,0.130384236574172,0.12314505875110601,-0.12148773670196501,24
375,7,-0.21984128654003102,0.112602829933166,0.024828420951962003,-0.0065841041505330005,25
376,7,0.059460494667291,0.155508399009704,0.032382622361183,-0.007476362399756,26
377,7,-0.19323661923408503,-0.088160328567028,-0.009606843814253,-0.18691037595272,27
378,7,0.054224595427513005,0.049990221858024,-0.17480748891830403,-0.132905170321464,28
379,7,0.0032876296900210002,0.116256654262542,-0.13692635297775202,-0.191530257463455,29
380,7,-0.075249634683132,0.10272702574729901,0.06394874304533,-0.08596979081630701,30
381,7,-0.18934990465641002,-0.049581721425056006,-0.20141090452671,-0.208568811416625,31
382,7,-0.10911665856838201,-0.11490916460752401,0.092770315706729,0.009476286359131001,32
383,7,-0.180374577641487,-0.07638590782880701,0.043580841273069,0.044925328344106,33
384,7,-0.197126686573028,-0.15352572500705702,-0.092751801013946,-0.33349081873893704,34
385,7,-0.17313323915004702,-0.166568279266357,0.045850452035665006,-0.134662881493568,35
386,7,-0.247578546404838,-0.058061517775058004,0.077603958547115,-0.399832338094711,36
387,7,-0.037489179521799004,-0.046665340662002,-0.028759123757481003,0.01492924336344,37
388,7,-0.730883777141571,0.05147951841354301,-0.015157828107476002,-0.6595465540885921,38
389,7,-0.021817062050104002,0.07064038515090901,0.034994643181562,-0.11283490806818001,39
390,7,-0.10247769951820301,0.00835083425045,0.005164291709661001,-0.06265025585889801,40
391,7,-0.18036244809627502,0.002504184842109,-0.145786643028259,-0.16927553713321603,41
392,7,-0.05928972736001,-0.137944802641868,-0.023775544017553003,-0.0011568177724250001,42
393,7,-0.24984702467918302,0.049025252461433,0.0053315730765460005,0.034874543547630005,43
394,7,-0.190895497798919,0.034786373376846,0.048008523881435006,-0.179247066378593,44
395,7,-0.079630076885223,-0.121333971619606,0.14436215162277202,0.072776056826114,45
396,7,-0.07947413623332901,0.029414191842079003,0.07643124461174,0.042704068124294,46
397,7,0.12497510015964501,0.045925244688987,0.109348557889461,-0.070459157228469,47
398,7,0.054760716855525006,-0.11098320782184601,0.06263905763626,0.104828096926212,48
399,7,-0.014540750533342,-0.020018801093101002,0.036021120846271,-0.08719614893198001,49
